,id,Serovar,ST,Country,Source,aptA,cph2,dam_1,dcm_2,dinI_1,dnaC_2,flxA,folP_2,glfT2,gltJ,gltS_2,lexA_2,lolE,merA,merC,merP,merR,merT,neo,repA,rpsK,rpsT,rrrD,rsxC_1,sopE,ssb_2,sspH2,tetA_2,tetC,tetR,tfaE_1,tnpR,tnsB,tolA,tuf1,tuf1_2,xerD_3,ybfF,ybiT,yhcR,ylcG_1,yqjZ
1487,SRR7911377,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1488,SRR7911476,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
1489,SRR7962270,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1490,SRR8084315,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0
1491,SRR8084321,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1
1492,SRR8084342,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1
1493,SRR8084343,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1494,SRR8087137,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
1495,SRR8087200,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1
1496,SRR8087229,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1
1497,SRR8106804,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
1498,SRR8116975,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1
1499,SRR8117002,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
1500,SRR8117011,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
1501,SRR8118259,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1
1502,SRR8131542,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
1503,SRR8131554,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1504,SRR8142774,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1505,SRR8142794,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0
1506,SRR8142801,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1507,SRR8149166,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1
1508,SRR8172791,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1
1509,SRR8172822,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0
1510,SRR8172850,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
1511,SRR8182587,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1512,SRR8201842,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1513,SRR8239934,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1514,SRR8239936,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1515,SRR8249744,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1
1516,SRR8249904,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0
1517,SRR8269076,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1518,SRR8281261,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0
1519,SRR8288247,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1
1520,SRR8292164,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
1521,SRR8293525,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0
1522,SRR8293777,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
1523,SRR8293783,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1
1524,SRR8299441,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1
1525,SRR8304812,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1
1526,SRR8307287,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0
1527,SRR8325464,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1528,SRR8333764,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
1529,SRR8333777,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1530,SRR8333782,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
1531,SRR8361374,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1
1532,SRR8366162,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1
1533,SRR8367070,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
1534,SRR8368732,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1
1535,SRR8369277,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
1536,SRR8370526,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1537,SRR8370535,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
1538,SRR8382002,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
1539,SRR8382050,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
1540,SRR8389122,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1
1541,SRR8401417,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1
1542,SRR8419423,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
1543,SRR8429959,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
1544,SRR8438039,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
1545,SRR8485177,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0
1546,SRR8485179,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1547,SRR8489344,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0
1548,SRR8489348,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1549,SRR8489565,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1550,SRR8490637,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0
1551,SRR8490647,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
1552,SRR8490801,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1
1553,SRR8490813,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
1554,SRR8490844,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1555,SRR8492272,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1
1556,SRR8492279,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1
1557,SRR8492374,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1558,SRR8492380,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1
1559,SRR8492442,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
1560,SRR8492469,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1
1561,SRR8499103,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
1562,SRR8499142,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
1563,SRR8499150,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1
1564,SRR8499254,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
1565,SRR8499327,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0
1566,SRR8503739,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1
1567,SRR8503745,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1
1568,SRR8503767,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0
1569,SRR8503809,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1
1570,SRR8508480,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1
1571,SRR8508945,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1
1572,SRR8509191,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1
1573,SRR8509193,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1
1574,SRR8509244,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
1575,SRR8509251,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
1576,SRR8509420,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1
1577,SRR8514497,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1
1578,SRR8514508,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1
1579,SRR8514528,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1580,SRR8514644,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1
1581,SRR8515728,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1
1582,SRR8515752,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1
1583,SRR8523771,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
1584,SRR8523788,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1585,SRR8523789,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1
1586,SRR8523799,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1587,SRR8523809,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
1588,SRR8523816,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1589,SRR8523831,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
1590,SRR8523855,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1
1591,SRR8523870,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
1592,SRR8524463,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
1593,SRR8524465,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1
1594,SRR8524477,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1
1595,SRR8524487,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
1596,SRR8524501,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1597,SRR8524586,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0
