sra_id,collection_date,geo_loc,isolation_source,host,biosample_id,
SRR8624682,2017,USA:RI,,,SAMN10395504,
SRR8625014,missing,USA,missing,missing,SAMN11008010,
SRR8632515,20/7/2018,USA:KS,intestine (Sus scrofa domesticus),,SAMN11022076,
SRR8632712,21/8/2018,USA:KS,feces (Sus domesticus),,SAMN11022128,
SRR8636210,2019-02,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11024482,
SRR8636223,2017-04,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11024500,
SRR8637411,2019-02,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11025495,
SRR8638513,2017-06,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11025620,
SRR8638899,2019-02,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11025701,
SRR8639007,2019-02,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11025641,
SRR8641332,missing,USA,missing,missing,SAMN11027480,
SRR8643751,7/6/2018,USA:MN,Porcine Intestine,,SAMN09693275,
SRR8644889,missing,USA,missing,missing,SAMN11029894,
SRR8644949,missing,USA,missing,missing,SAMN11030018,
SRR8645694,2017-03,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11031133,
SRR8645743,2017-02,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11031168,
SRR8647336,missing,USA,missing,missing,SAMN11038548,
SRR8647906,2017-03,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11038652,
SRR8648204,2017-03,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11031492,
SRR8648220,2017-02,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11031834,
SRR8648241,2017-01,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11031742,
SRR8648341,2017-02,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11031597,
SRR8650117,2019,USA:IA,animal-swine-market swine,,SAMN11041612,
SRR8650259,2016-10,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11042106,
SRR8650350,2016-11,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11042121,
SRR8650449,2019-02,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11031522,
SRR8650520,2016-12,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11042180,
SRR8650522,2016-11,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11042144,
SRR8653326,2017-03,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11031811,
SRR8654809,2019-02,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11031775,
SRR8655350,2016-11,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11042296,
SRR8655421,2017-04,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11038671,
SRR8655484,2017-04,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11038732,
SRR8655501,2016-11,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11042308,
SRR8655613,2019,USA:NC,Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork,,SAMN11042580
SRR8657010,2016-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11043586,
SRR8657019,2016-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11043596,
SRR8657020,2016-10,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11043595,
SRR8658041,2016-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11043643,
SRR8658044,2016-11,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11043647,
SRR8658050,2016-10,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11043649,
SRR8658055,2016-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11043653,
SRR8658173,2016-10,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11043680,
SRR8658184,2016-10,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11043693,
SRR8658241,2016-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11043752,
SRR8661060,2016-08,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11046486,
SRR8661111,2016-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11046530,
SRR8661173,2016-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11046604,
SRR8663210,30/6/2010,USA:NC,stool,Homo sapiens,SAMN11050114,
SRR8666938,2016-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11052145,
SRR8667260,2016-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11052180,
SRR8667284,2016-07,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11052215,
SRR8667307,2016-08,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11052249,
SRR8667330,2016-08,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11052283,
SRR8667440,2016-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11052381,
SRR8667454,2016-07,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11052410,
SRR8667457,2016-08,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11052412,
SRR8670889,2019-02,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11056712,
SRR8671236,2016-07,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11056842,
SRR8671270,2016-07,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11057392,
SRR8671278,2016-08,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11057530,
SRR8674569,2016-07,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11058654,
SRR8674596,2016-07,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11059374,
SRR8674607,2016-08,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11059535,
SRR8674621,2016-06,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11058775,
SRR8674630,2019-02,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11058778,
SRR8674647,2016-06,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11058772,
SRR8691512,2016-06,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11079663,
SRR8691541,2016-06,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11079680,
SRR8692049,2016-07,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11080034,
SRR8697967,2016-04,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11086243,
SRR8698085,2016-06,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11086659,
SRR8698542,2019,USA:CO,Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork,,SAMN11086824
SRR8699248,2019,USA:WI,Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork,,SAMN11079883
SRR8699573,2019,USA:IL,animal-swine-market swine,,SAMN11079904,
SRR8699584,2019,USA:VA,animal-swine-market swine,,SAMN11079861,
SRR8707489,2019,USA:IA,Product-Raw-Intact-Pork,,SAMN11099078,
SRR8707575,2019,USA:OK,animal-swine-market swine,,SAMN11099193,
SRR8708012,5/2/2019,USA:SC,turkey,,SAMN11101134,
SRR8708020,missing,USA,missing,missing,SAMN11101146,
SRR8708046,missing,USA,missing,missing,SAMN11101154,
SRR8711841,2019-02,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11103568,
SRR8717177,2019-02,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11109121,
SRR8724691,2019-02,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11123659,
SRR8728081,27/6/2018,USA:IA,Porcine Colon (Sus scrofa domesticus),,SAMN11127482,
SRR8728088,2/9/2018,USA:MN,Porcine Pleural (Sus scrofa domesticus),,SAMN11127485,
SRR8728097,17/9/2018,USA:IA,Porcine Colon (Sus scrofa domesticus),,SAMN11127489,
SRR8731143,missing,USA,missing,missing,SAMN11130461,
SRR8731164,missing,USA,missing,missing,SAMN11130531,
SRR8731168,missing,USA,missing,missing,SAMN11130524,
SRR8731173,missing,USA,missing,missing,SAMN11130447,
SRR8731176,missing,USA,missing,missing,SAMN11130523,
SRR8731181,missing,USA,missing,missing,SAMN11130522,
SRR8731238,missing,USA,missing,missing,SAMN11130554,
SRR8731285,missing,USA,missing,missing,SAMN11131809,
SRR8732354,missing,USA,missing,missing,SAMN11149075,
SRR8732359,missing,USA,missing,missing,SAMN11149078,
SRR8734148,missing,USA,missing,missing,SAMN11149821,
SRR8734209,missing,USA,missing,missing,SAMN11149906,
SRR8734215,missing,USA,missing,missing,SAMN11149894,
SRR8734239,missing,USA,missing,missing,SAMN11150050,
SRR8734277,missing,USA,missing,missing,SAMN11150089,
SRR8734403,missing,USA,missing,missing,SAMN11150132,
SRR8735071,missing,USA,missing,missing,SAMN11149029,
SRR8735136,2014-04,United Kingdom: United Kingdom,food,Not available,SAMN11149530,
SRR8735246,2014-04,United Kingdom: United Kingdom,food,Not available,SAMN11149577,
SRR8738296,2019-03,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11155117,
SRR8738321,2015-04,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11155146,
SRR8741695,missing,USA,missing,missing,SAMN11158342,
SRR8741751,missing,USA,missing,missing,SAMN11158359,
SRR8741762,missing,USA,missing,missing,SAMN11158394,
SRR8741922,missing,USA,missing,missing,SAMN11158467,
SRR8741923,missing,USA,missing,missing,SAMN11158471,
SRR8741933,missing,USA,missing,missing,SAMN11158478,
SRR8744398,missing,USA,missing,missing,SAMN11160077,
SRR8751439,2019,USA:TN,Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork,,SAMN11160914
SRR8752189,2019,USA:IA,animal-swine-market swine,,SAMN11160902,
SRR8754462,2019-03,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11173475,
SRR8754947,2019,USA:CA,comminuted chicken,,SAMN11173462,
SRR8754949,2019,USA:PA,Product-Raw-Intact-Pork,,SAMN11173452,
SRR8756234,missing,USA,missing,missing,SAMN11177616,
SRR8756237,missing,USA,missing,missing,SAMN11177617,
SRR8756265,missing,USA,missing,missing,SAMN11177828,
SRR8756329,missing,USA,missing,missing,SAMN11177902,
SRR8756357,missing,USA,missing,missing,SAMN11177864,
SRR8756473,missing,USA,missing,missing,SAMN11177966,
SRR8756540,missing,USA,missing,missing,SAMN11177995,
SRR8756590,missing,USA,missing,missing,SAMN11178021,
SRR8756622,missing,USA,missing,missing,SAMN11178050,
SRR8756648,missing,USA,missing,missing,SAMN11178087,
SRR8756672,missing,USA,missing,missing,SAMN11178097,
SRR8756676,missing,USA,missing,missing,SAMN11178129,
SRR8756701,missing,USA,missing,missing,SAMN11178138,
SRR8756711,missing,USA,missing,missing,SAMN11178149,
SRR8756713,missing,USA,missing,missing,SAMN11178172,
SRR8757381,missing,USA,missing,missing,SAMN11178769,
SRR8758391,2019-03,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11179412,
SRR8760235,missing,USA,missing,missing,SAMN11191209,
SRR8760478,missing,USA,missing,missing,SAMN11191268,
SRR8760768,missing,USA,missing,missing,SAMN11191381,
SRR8767043,2018-08,Canada,feces (Sus scrofa domesticus),,SAMN11229092,
SRR8767320,2019,USA:VA,animal-swine-market swine,,SAMN11229819,
SRR8772257,2019-03,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11239249,
SRR8772270,2019-03,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11239251,
SRR8772274,2019-03,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11239265,
SRR8774333,2019-03,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11244139,
SRR8775488,2019-03,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11245248,
SRR8781798,missing,USA,missing,missing,SAMN11249609,
SRR8782354,2017,USA:NE,,,SAMN10395935,
SRR8788968,2019-03,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11261223,
SRR8793668,missing,USA,missing,missing,SAMN11267305,
SRR8795000,2019,USA:NC,animal-swine-market swine,,SAMN11267650,
SRR8797001,2019-03,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11268729,
SRR8799781,missing,USA,missing,missing,SAMN11280841,
SRR8834077,21/9/2012,Lebanon,stool,Homo sapiens,SAMN11310193,
SRR8839359,2019-03,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11320536,
SRR8839584,2019-03,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11320687,
SRR8839841,2019,USA:NC,animal-swine-market swine,,SAMN11320795,
SRR8841110,2012-06,USA:CO,,,SAMN10741167,
SRR8856748,2019-03,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11347967,
SRR8856820,2019,USA:NV,raw intact chicken,,SAMN11347674,
SRR8856821,2019,USA:OH,Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork,,SAMN11347676
SRR8861998,2019-03,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11352962,
SRR8862002,2019-03,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11352964,
SRR8866227,missing,USA,missing,missing,SAMN11358976,
SRR8866250,missing,USA,missing,missing,SAMN11358959,
SRR8866258,missing,USA,missing,missing,SAMN11359269,
SRR8866295,missing,USA,missing,missing,SAMN11359295,
SRR8866353,missing,USA,missing,missing,SAMN11359969,
SRR8866356,missing,USA,missing,missing,SAMN11359567,
SRR8866360,missing,USA,missing,missing,SAMN11359919,
SRR8866370,missing,USA,missing,missing,SAMN11359553,
SRR8866813,missing,USA,missing,missing,SAMN11360252,
SRR8866819,missing,USA,missing,missing,SAMN11360261,
SRR8867449,2019,USA:IA,animal-swine-market swine,,SAMN11360159,
SRR8867460,2019,USA:MI,animal-swine-market swine,,SAMN11360157,
SRR8870225,missing,USA,missing,missing,SAMN11372970,
SRR8871969,missing,USA,missing,missing,SAMN11375086,
SRR8871999,missing,USA,missing,missing,SAMN11375137,
SRR8874771,missing,USA,missing,missing,SAMN11388263,
SRR8878189,missing,USA,missing,missing,SAMN11391778,
SRR8878192,missing,USA,missing,missing,SAMN11391768,
SRR8878427,missing,USA,missing,missing,SAMN11392263,
SRR8878440,missing,USA,missing,missing,SAMN11392276,
SRR8878444,missing,USA,missing,missing,SAMN11392265,
SRR8879042,2019-03,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11393027,
SRR8882064,missing,USA,missing,missing,SAMN11397462,
SRR8887788,missing,USA,missing,missing,SAMN11403706,
SRR8888251,missing,USA,missing,missing,SAMN11403784,
SRR8888333,missing,USA,missing,missing,SAMN11403824,
SRR8888347,missing,USA,missing,missing,SAMN11403832,
SRR8888350,missing,USA,missing,missing,SAMN11403829,
SRR8888362,missing,USA,missing,missing,SAMN11404245,
SRR8888445,2019,USA:VA,Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork,,SAMN11403757
SRR8889244,missing,USA,missing,missing,SAMN11405762,
SRR8894927,2019-03,Slovenia: Ljubljana,feces,Homo sapiens,SAMN11415812,
SRR8894929,2019-03,Slovenia:Koper,feces,Homo sapiens,SAMN11415811,
SRR8898807,2019,USA:SD,Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork,,SAMN11418570
SRR8898808,2019,USA:MN,animal-swine-market swine,,SAMN11418567,
SRR8899109,missing,USA,missing,missing,SAMN11419496,
SRR8899555,missing,USA,missing,missing,SAMN11419504,
SRR8899760,missing,USA,missing,missing,SAMN11419855,
SRR8899784,missing,USA,missing,missing,SAMN11419866,
SRR8900407,missing,USA,missing,missing,SAMN11420002,
SRR8925521,2019,USA:VA,Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork,,SAMN11457986
SRR8926777,missing,USA,missing,missing,SAMN11461613,
SRR8926779,missing,USA,missing,missing,SAMN11461597,
SRR8926831,2019,USA:VA,Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork,,SAMN11456637
SRR8927003,10/7/2018,USA:KY,intestine (Bos taurus),,SAMN11461894,
SRR8929912,2019,USA:WI,Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork,,SAMN11465174
SRR8930539,missing,USA,missing,missing,SAMN11457403,
SRR8932726,missing,USA,missing,missing,SAMN11467671,
SRR8932765,missing,USA,missing,missing,SAMN11467665,
SRR8942675,2019,USA:MI,Product-Raw-Intact-Pork,,SAMN11477179,
SRR8942720,missing,USA,missing,missing,SAMN11463657,
SRR8945135,missing,USA,missing,missing,SAMN11482522,
SRR8945327,missing,USA,missing,missing,SAMN11482516,
SRR8945340,missing,USA,missing,missing,SAMN11482784,
SRR8950311,2019,USA:OK,animal-swine-market swine,,SAMN11491047,
SRR8950396,missing,USA,missing,missing,SAMN11477786,
SRR8951935,2019,USA:CA,comminuted chicken,,SAMN11491687,
SRR8952499,2019-04,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11492675,
SRR8962205,missing,USA,missing,missing,SAMN11506931,
SRR8962293,missing,USA,missing,missing,SAMN11514821,
SRR8978593,missing,USA,missing,missing,SAMN11514894,
SRR8979026,missing,USA,missing,missing,SAMN11515861,
SRR8979031,missing,USA,missing,missing,SAMN11515876,
SRR8980694,2019,USA:NE,Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork,,SAMN11520165
SRR8984684,missing,USA,missing,missing,SAMN11526506,
SRR8984686,missing,USA,missing,missing,SAMN11526511,
SRR8984716,missing,USA,missing,missing,SAMN11526550,
SRR8984766,missing,USA,missing,missing,SAMN11526573,
SRR8985845,missing,USA,missing,missing,SAMN11509824,
SRR8985847,missing,USA,missing,missing,SAMN11509819,
SRR8985851,missing,USA,missing,missing,SAMN11509821,
SRR8987075,missing,USA,missing,missing,SAMN11528450,
SRR8987499,missing,USA,missing,missing,SAMN11528488,
SRR8988436,22/10/2013,USA,Fecal/pre-slaughter,,SAMN11534377,
SRR8988437,22/10/2013,USA,Cecal/post-slaughter,,SAMN11534378,
SRR8988438,22/10/2013,USA,Cecal/post-slaughter,,SAMN11534379,
SRR8988440,29/10/2013,USA,Fecal/pre-slaughter,,SAMN11534381,
SRR8988441,29/10/2013,USA,Fecal/pre-slaughter,,SAMN11534382,
SRR8988442,29/10/2013,USA,Fecal/pre-slaughter,,SAMN11534383,
SRR8988443,29/10/2013,USA,Cecal/post-slaughter,,SAMN11534384,
SRR8988472,22/10/2013,USA,Cecal/post-slaughter,,SAMN11534374,
SRR8988475,22/10/2013,USA,Fecal/pre-slaughter,,SAMN11534371,
SRR8988476,22/10/2013,USA,Fecal/pre-slaughter,,SAMN11534370,
SRR8988483,22/10/2013,USA,Fecal/pre-slaughter,,SAMN11534375,
SRR8988489,22/10/2013,USA,Fecal/pre-slaughter,,SAMN11534376,
SRR8988506,17/9/2013,USA,Cecal/post-slaughter,,SAMN11534343,
SRR8991290,missing,USA,missing,missing,SAMN11533756,
SRR8991643,2019,USA:PA,Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork,,SAMN11536983
SRR8991648,2019,USA:CA,Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork,,SAMN11536981
SRR8992471,missing,USA,missing,missing,SAMN11539560,
SRR8996129,2019,USA:IN,animal-swine-market swine,,SAMN11546069,
SRR8997368,missing,USA,missing,missing,SAMN11553429,
SRR8997931,2019-04,United Kingdom: United Kingdom,human,Homo sapiens,SAMN11553626,
SRR9000442,2019,USA:CA,animal-chicken-young chicken,,SAMN11553521,
SRR9001370,2019,USA:CA,comminuted chicken,,SAMN11554158,
SRR9007180,missing,USA,missing,missing,SAMN11569642,
SRR9007196,missing,USA,missing,missing,SAMN11569663,
SRR9007757,missing,USA,missing,missing,SAMN11570011,
SRR9016884,2018-11,USA:OK,porcine intestine,,SAMN11580991,
SRR9016903,6/11/2018,USA:MN,,,SAMN11581010,
SRR9017120,1/10/2018,USA:MN,Porcine Lung (Sus scrofa domesticus),,SAMN11581086,
SRR9018331,missing,USA,missing,missing,SAMN11581938,
SRR9018452,missing,USA,missing,missing,SAMN11582023,
SRR9021765,missing,USA,missing,missing,SAMN11585595,
SRR9021779,missing,USA,missing,missing,SAMN11585599,
SRR9023752,missing,USA,missing,missing,SAMN11609482,
SRR9028902,2014,USA:OH,feces (Ovis aries),,SAMN11604274,
SRR9029051,missing,USA,missing,missing,SAMN11604319,
SRR9029098,missing,USA,missing,missing,SAMN11604418,
SRR9029129,missing,USA,missing,missing,SAMN11604570,
SRR9030313,missing,USA,missing,missing,SAMN11605544,
SRR9030324,missing,USA,missing,missing,SAMN11605557,
SRR9030347,missing,USA,missing,missing,SAMN11605626,
SRR9034359,2019,USA:VA,Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork,,SAMN11609397
SRR9040686,missing,USA,missing,missing,SAMN11618814,
SRR9047139,missing,USA,missing,missing,SAMN11634347,
SRR9048203,2019,USA:VA,Product-Raw-Intact-Pork,,SAMN11634842,
SRR9052986,missing,USA,missing,missing,SAMN11640896,
SRR9053902,missing,USA,missing,missing,SAMN11640244,
SRR9054544,missing,USA,missing,missing,SAMN11645547,
SRR9057422,missing,USA,missing,missing,SAMN11653520,
SRR9057484,missing,USA,missing,missing,SAMN11653522,
SRR9060714,missing,USA,missing,missing,SAMN11654244,
SRR9060721,missing,USA,missing,missing,SAMN11654709,
SRR9060758,missing,USA,missing,missing,SAMN11654708,
