#Organism group	Strain	Isolate identifiers	Serovar	Isolate	Create date	Location	Isolation source	Isolation type	Min-same	Min-diff	BioSample	Assembly	Computed types
Salmonella enterica	1696350	"1696350","1696350.biosample","SRS15002383"	Salmonella sp	PDT001410678.1	2022-09-07T05:38:17Z	United Kingdom: United Kingdom	human	clinical	1	4	SAMN30692575		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS298100	"PNUSAS298100","SRS15020280"		PDT001411643.1	2022-09-08T00:40:28Z			clinical	0	0	SAMN30712419	GCA_025098265.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS298094	"PNUSAS298094","SRS15020336"		PDT001411649.1	2022-09-08T00:40:29Z			clinical	1	2	SAMN30712416	GCA_025099545.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS298151	"PNUSAS298151","SRS15021328"		PDT001411660.1	2022-09-08T00:40:31Z			clinical	0	1	SAMN30712848	GCA_025092125.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS298154	"PNUSAS298154","SRS15021330"		PDT001411662.1	2022-09-08T00:40:31Z			clinical	0	1	SAMN30712845	GCA_025092105.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS298145	"PNUSAS298145","SRS15021334"		PDT001411665.1	2022-09-08T00:40:32Z			clinical	2	4	SAMN30712854	GCA_025092045.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS298153	"PNUSAS298153","SRS15021337"		PDT001411668.1	2022-09-08T00:40:32Z			clinical	1	2	SAMN30712846	GCA_025092025.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	1697083	"1697083","1697083.biosample","SRS15043880"	Salmonella Typhimurium - monophasic	PDT001412590.1	2022-09-09T05:38:36Z	United Kingdom: United Kingdom	human	clinical	11	13	SAMN30728669		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	1697072	"1697072","1697072.biosample","SRS15045030"	Salmonella Typhimurium - monophasic	PDT001412643.1	2022-09-09T06:36:13Z	United Kingdom: United Kingdom	human	clinical	3	15	SAMN30728673		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	1698327	"1698327","1698327.biosample","SRS15060602"	Salmonella Typhimurium - monophasic	PDT001413051.1	2022-09-10T05:37:03Z	United Kingdom: United Kingdom	human	clinical	2	2	SAMN30758805		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"ERS1817613","dfe5c434-5b25-11e7-bae7-3c4a9275d6c8"	Typhimurium	PDT001415538.1	2022-09-13T14:39:39Z						SAMEA104158595		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS299974	"PNUSAS299974","SRS15094093"		PDT001415927.1	2022-09-13T17:40:14Z	USA		clinical	0	2	SAMN30826977	GCA_025174645.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS300063	"PNUSAS300063","SRS15094757"		PDT001415976.1	2022-09-13T18:43:05Z	USA:CA	stool	environmental/other	11	0	SAMN30827445	GCA_025177925.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS300114	"PNUSAS300114","SRS15094805"		PDT001415978.1	2022-09-13T18:43:06Z			clinical	0	1	SAMN30827622	GCA_025178805.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"ERS2073588","S04615-09"		PDT001418410.1	2022-09-15T19:45:34Z						SAMEA104455646		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"ERS2073615","S05898-09"		PDT001418412.1	2022-09-15T19:45:34Z						SAMEA104455673		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"ERS2073619","S05905-09"		PDT001418414.1	2022-09-15T19:45:34Z						SAMEA104455677		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"ERS2073601","S05139-09"		PDT001418428.1	2022-09-15T19:45:37Z						SAMEA104455659		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"ERS2073618","S05904-09"		PDT001418430.1	2022-09-15T19:45:37Z						SAMEA104455676		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"ERS2073592","S05110-09"		PDT001418433.1	2022-09-15T19:45:37Z						SAMEA104455650		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"ERS2073611","S05878-09"		PDT001418440.1	2022-09-15T19:45:38Z						SAMEA104455669		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"ERS2073612","S05879-09"		PDT001418441.1	2022-09-15T19:45:38Z						SAMEA104455670		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"ERS2073610","S05877-09"		PDT001418447.1	2022-09-15T19:45:39Z						SAMEA104455668		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"ERS2073620","S05906-09"		PDT001418458.1	2022-09-15T19:45:41Z						SAMEA104455678		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"ERS2073584","S04328-09"		PDT001418459.1	2022-09-15T19:45:41Z						SAMEA104455642		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"ERS2073606","S05149-09"		PDT001418460.1	2022-09-15T19:45:41Z						SAMEA104455664		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"ERS2073609","S05876-09"		PDT001418461.1	2022-09-15T19:45:41Z						SAMEA104455667		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"ERS2073583","S04327-09"		PDT001418462.1	2022-09-15T19:45:42Z						SAMEA104455641		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"ERS2073607","S05151-09"		PDT001418465.1	2022-09-15T19:45:42Z						SAMEA104455665		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"ERS2073591","S05109-09"		PDT001418466.1	2022-09-15T19:45:42Z						SAMEA104455649		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"ERS2073608","S05875-09"		PDT001418468.1	2022-09-15T19:45:43Z						SAMEA104455666		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"ERS2073605","S05144-09"		PDT001418472.1	2022-09-15T19:45:43Z						SAMEA104455663		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"ERS2073625","S05459-10"		PDT001418473.1	2022-09-15T19:45:43Z						SAMEA104455683		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"ERS2073602","S05140-09"		PDT001418474.1	2022-09-15T19:45:43Z						SAMEA104455660		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"ERS2073637","S05554-13"		PDT001418475.1	2022-09-15T19:45:44Z						SAMEA104455695		antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica		"ERS2073593","S05114-09"		PDT001418478.1	2022-09-15T19:45:44Z						SAMEA104455651		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"ERS2073594","S05116-09"		PDT001418480.1	2022-09-15T19:45:45Z						SAMEA104455652		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"ERS2073603","S05141-09"		PDT001418482.1	2022-09-15T19:45:45Z						SAMEA104455661		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	1702793	"1702793","1702793.biosample","SRS15133431"	Salmonella Typhimurium - monophasic	PDT001419241.1	2022-09-16T05:36:54Z	United Kingdom: United Kingdom	human	clinical	20	23	SAMN30875681		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS301097	"PNUSAS301097","SRS15155261"		PDT001424006.1	2022-09-18T19:46:01Z	USA		clinical	10	12	SAMN30914737	GCA_025248065.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS301057	"PNUSAS301057","SRS15159486"	I 4:i:-	PDT001424304.1	2022-09-19T15:43:26Z			clinical	3	6	SAMN30921286		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS301707	"PNUSAS301707","SRS15166325"		PDT001425438.1	2022-09-19T23:37:11Z	USA		clinical	4	0	SAMN30928221	GCA_025318745.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS301895	"PNUSAS301895","SRS15173908"		PDT001425934.1	2022-09-20T14:46:00Z	USA		clinical	5	5	SAMN30932997	GCA_025332575.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS302026	"PNUSAS302026","SRS15175330"		PDT001426945.1	2022-09-20T18:44:42Z			clinical	0	1	SAMN30935159	GCA_025334265.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS302019	"PNUSAS302019","SRS15175335"		PDT001426950.1	2022-09-20T18:44:43Z			clinical	0	1	SAMN30935152	GCA_025334185.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS302278	"PNUSAS302278","SRS15177688"		PDT001427409.1	2022-09-21T00:41:39Z			clinical	0	5	SAMN30941320	GCA_025339345.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	FSIS12215083	"FSIS12215083","SRS15182572"	Salmonella enterica subsp. enterica serovar I 4,[5],12:i:-	PDT001427427.1	2022-09-21T03:45:22Z	USA:ME	Animal-Cattle-Steer (cecal)	environmental/other	8	1	SAMN30941603		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS303958	"PNUSAS303958","SRS15252255"	I 4:i:-	PDT001435029.1	2022-09-27T16:39:39Z			clinical	12	10	SAMN31037094		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS304387	"PNUSAS304387","SRS15263497"		PDT001436183.1	2022-09-28T17:41:50Z			clinical	0	1	SAMN31064012	GCA_025471195.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS304438	"PNUSAS304438","SRS15267143"		PDT001436325.1	2022-09-28T21:42:04Z			clinical	0	1	SAMN31075469	GCA_025476035.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS304458	"PNUSAS304458","SRS15267154"		PDT001436336.1	2022-09-28T21:42:06Z			clinical	0	1	SAMN31075489	GCA_025474775.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS305167	"PNUSAS305167","SRS15305667"	I 4:i:-	PDT001440341.1	2022-10-03T14:54:30Z	USA		clinical	11	10	SAMN31135750		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS305682	"PNUSAS305682","SRS15323101"		PDT001442574.1	2022-10-05T00:38:49Z			clinical	1	2	SAMN31155648	GCA_025575205.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS305685	"PNUSAS305685","SRS15323106"		PDT001442579.1	2022-10-05T00:38:50Z			clinical	0	1	SAMN31155645	GCA_025575105.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS305681	"PNUSAS305681","SRS15327483"		PDT001442958.1	2022-10-05T16:39:31Z			clinical	0	1	SAMN31162367	GCA_025592295.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS305686	"PNUSAS305686","SRS15327492"		PDT001442967.1	2022-10-05T16:39:33Z			clinical	1	3	SAMN31162354	GCA_025589925.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS306272	"PNUSAS306272","SRS15331284"		PDT001443398.1	2022-10-05T21:42:28Z			clinical	1	2	SAMN31168258	GCA_025596995.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS306757	"PNUSAS306757","SRS15345518"		PDT001444857.1	2022-10-06T23:34:52Z			clinical	0	5	SAMN31185808	GCA_025616585.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS307139	"PNUSAS307139","SRS15351673"		PDT001446463.1	2022-10-07T21:38:33Z	USA		clinical	1	3	SAMN31208807	GCA_025622745.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS307741	"PNUSAS307741","SRS15369066"		PDT001450244.1	2022-10-11T16:35:23Z			clinical	15	22	SAMN31238165	GCA_025645815.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	1112628001	"1112628001","PNUSAS307843","SRS15369079"		PDT001450254.1	2022-10-11T16:35:24Z			clinical	2	3	SAMN31238256	GCA_025649975.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS308471	"PNUSAS308471","SRS15395600"	I 4:i:-	PDT001452101.1	2022-10-13T16:37:21Z	USA		clinical	3	11	SAMN31269703		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS307988	"PNUSAS307988","SRS15408232"		PDT001453827.1	2022-10-14T17:43:49Z	USA		clinical	0	13	SAMN31284911	GCA_025703005.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS304124	"PNUSAS304124","SRS15408235"		PDT001453829.1	2022-10-14T17:43:50Z	USA		clinical	1	14	SAMN31284931	GCA_026121915.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS304122	"PNUSAS304122","SRS15408240"		PDT001453835.1	2022-10-14T17:43:51Z	USA		clinical	0	13	SAMN31284949	GCA_025706905.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	1113944001	"1113944001","PNUSAS309930","SRS15446342"		PDT001455731.1	2022-10-18T16:37:36Z			clinical	1	8	SAMN31340342	GCA_025742195.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS310539	"PNUSAS310539","SRS15475940"		PDT001456465.1	2022-10-19T23:43:06Z			clinical	1	2	SAMN31370085	GCA_025764735.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS310662	"PNUSAS310662","SRS15484574"	I 4:i:-	PDT001456795.1	2022-10-20T18:39:46Z			clinical	0	7	SAMN31389213		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS311610	"PNUSAS311610","SRS15523209"		PDT001465936.1	2022-10-26T00:41:35Z	USA		clinical	9	28	SAMN31428959	GCA_025855235.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS312603	"PNUSAS312603","SRS15538132"		PDT001467641.1	2022-10-26T20:47:23Z			clinical	3	9	SAMN31461616	GCA_025865395.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS311743	"PNUSAS311743","SRS15542239"		PDT001468332.1	2022-10-26T23:48:56Z			clinical	6	7	SAMN31465265	GCA_025871625.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS312905	"PNUSAS312905","SRS15555910"		PDT001469396.1	2022-10-27T23:46:08Z			clinical	1	2	SAMN31492182	GCA_025892035.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	1736113	"1736113","1736113.biosample","SRS15571000"	Salmonella Typhimurium - monophasic	PDT001470618.1	2022-10-29T05:56:39Z	United Kingdom: United Kingdom	human	clinical	14	16	SAMN31509931		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	1735816	"1735816","1735816.biosample","SRS15571008"	Salmonella Typhimurium - monophasic	PDT001470623.1	2022-10-29T05:56:40Z	United Kingdom: United Kingdom	human	clinical	8	16	SAMN31509934		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	1734984	"1734984","1734984.biosample","SRS15571066"	Salmonella Typhimurium	PDT001470636.1	2022-10-29T05:56:43Z	United Kingdom: United Kingdom	human	clinical	0	40	SAMN31509992		antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	1736066	"1736066","1736066.biosample","SRS15571070"	Salmonella Typhimurium - monophasic	PDT001470640.1	2022-10-29T05:56:43Z	United Kingdom: United Kingdom	human	clinical	10	16	SAMN31510001		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	1735830	"1735830","1735830.biosample","SRS15571072"	Salmonella Typhimurium	PDT001470642.1	2022-10-29T05:56:44Z	United Kingdom: United Kingdom	human	clinical	27	44	SAMN31509987		antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	1739181	"1739181","1739181.biosample","SRS15615549"	Salmonella Typhimurium - monophasic	PDT001473059.1	2022-11-02T06:47:52Z	United Kingdom: United Kingdom	human	clinical	0	21	SAMN31560852		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	1739180	"1739180","1739180.biosample","SRS15615686"	Salmonella Typhimurium - monophasic	PDT001473089.1	2022-11-02T06:47:57Z	United Kingdom: United Kingdom	human	clinical	9	12	SAMN31560877		antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	PNUSAS314391	"PNUSAS314391","SRS15655777"	I 4:i:-	PDT001475230.1	2022-11-03T21:51:36Z	USA		clinical	3	8	SAMN31582200		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	FSIS22210473	"FSIS22210473","SRS15672835"	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	PDT001476661.1	2022-11-04T19:49:36Z	USA:MD	Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork	environmental/other	6	9	SAMN31610282	GCA_026046055.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS314837	"PNUSAS314837","SRS15673563"	I 4:i:-	PDT001476726.1	2022-11-04T19:49:47Z			clinical	11	38	SAMN31611034		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	1741241	"1741241","1741241.biosample","SRS15674549"	Salmonella Typhimurium	PDT001476944.1	2022-11-05T04:43:02Z	United Kingdom: United Kingdom	human	clinical	0	40	SAMN31612293		antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	1745106	"1745106","1745106.biosample","SRS15696991"	Salmonella Typhimurium - monophasic	PDT001480791.1	2022-11-08T06:37:00Z	United Kingdom: United Kingdom	human	clinical	0	29	SAMN31647322		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS315762	"PNUSAS315762","SRS15705184"		PDT001481965.1	2022-11-08T22:52:37Z			clinical	2	3	SAMN31661910	GCA_026106785.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	ADRDL-4221	"ADRDL-4221","SRS15735031"		PDT001483535.1	2022-11-11T18:42:03Z	USA:SD	sponge	environmental/other	8	3	SAMN31538067	GCA_026152575.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	ADRDL-4208	"ADRDL-4208","SRS15735017"		PDT001483549.1	2022-11-11T18:42:05Z	USA:SD	sponge	environmental/other	21	23	SAMN31538054	GCA_026151975.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	ADRDL-4259	"ADRDL-4259","SRS15736264"		PDT001483617.1	2022-11-12T00:37:53Z	USA:SD	Sick Pooled Intestine	environmental/other	13	13	SAMN31538105	GCA_026166545.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	ADRDL-4317	"ADRDL-4317","SRS15751356"		PDT001485063.1	2022-11-14T21:44:27Z	USA:SD	Sick Pooled Intestine	environmental/other	9	8	SAMN31538136	GCA_026177985.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS316687	"PNUSAS316687","SRS15753813"	I 4:i:-	PDT001485435.1	2022-11-14T23:44:06Z	USA		clinical	5	26	SAMN31716249		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	1749665	"1749665","1749665.biosample","SRS15752825"	Salmonella Typhimurium	PDT001485540.1	2022-11-15T05:37:43Z	United Kingdom: United Kingdom	human	clinical	0	11	SAMN31715382		antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	1748764	"1748764","1748764.biosample","SRS15752967"	Salmonella Typhimurium	PDT001485596.1	2022-11-15T05:37:52Z	United Kingdom: United Kingdom	human	clinical	0	11	SAMN31715485		antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	1749705	"1749705","1749705.biosample","SRS15752975"	Salmonella Typhimurium - monophasic	PDT001485601.1	2022-11-15T05:37:53Z	United Kingdom: United Kingdom	human	clinical	0	21	SAMN31715473		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	B54Col9	"B54Col9","Chicken","SRS15155296"	Typhimurium	PDT001485709.1	2022-11-15T17:16:08Z	United Kingdom	Raw Food				SAMN30870366	GCA_026186555.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	1749706	"1749706","1749706.biosample","SRS15768602"	Salmonella Typhimurium	PDT001486793.1	2022-11-16T07:42:20Z	United Kingdom: United Kingdom	human	clinical	0	11	SAMN31743370		antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	1752663	"1752663","1752663.biosample","SRS15768603"	Salmonella Typhimurium - monophasic	PDT001486794.1	2022-11-16T07:42:20Z	United Kingdom: United Kingdom	human	clinical	14	14	SAMN31743366		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	1755610	"1755610","1755610.biosample","SRS15802084"	Salmonella Typhimurium - monophasic	PDT001488952.1	2022-11-19T06:45:23Z	United Kingdom: United Kingdom	human	clinical	0	21	SAMN31791270		antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	AUSMDU00037988	"AUSMDU00037988","SRS15259460"	1,4,[5],12:i:-	PDT001489210.1	2022-11-20T16:45:08Z	Australia: Victoria		clinical	6	49	SAMN31058726	GCA_026309595.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	AUSMDU00034960	"AUSMDU00034960","SRS15259423"	1,4,[5],12:i:-	PDT001489241.1	2022-11-20T16:45:12Z	Australia: Victoria		clinical	10	39	SAMN31058587	GCA_026307625.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	AUSMDU00034910	"AUSMDU00034910","SRS15259420"	1,4,[5],12:i:-	PDT001489244.1	2022-11-20T16:45:12Z	Australia: Victoria		clinical	7	43	SAMN31058584	GCA_026307695.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	AUSMDU00031145	"AUSMDU00031145","SRS15259394"	1,4,[5],12:i:-	PDT001489268.1	2022-11-20T16:45:15Z	Australia: Victoria		clinical	2	45	SAMN31058474	GCA_026877405.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	AUSMDU00033781	"AUSMDU00033781","SRS15259185"	1,4,[5],12:i:-	PDT001489442.1	2022-11-20T16:45:42Z	Australia: Victoria		clinical	11	29	SAMN31058545	GCA_026289055.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	AUSMDU00032211	"AUSMDU00032211","SRS15259597"	1,4,[5],12:i:-	PDT001489544.1	2022-11-20T16:46:00Z	Australia: Victoria		clinical	2	39	SAMN31058512	GCA_026290935.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	AUSMDU00031556	"AUSMDU00031556","SRS15259574"	1,4,[5],12:i:-	PDT001489564.1	2022-11-20T16:46:04Z	Australia: Victoria		clinical	4	41	SAMN31058491	GCA_026288975.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	AUSMDU00029192	"AUSMDU00029192","SRS15259558"	1,4,[5],12:i:-	PDT001489578.1	2022-11-20T16:46:07Z	Australia: Victoria		clinical	7	44	SAMN31058387	GCA_026297135.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
