"","id","Isolation source","Year","Source","Continent"
"3143","ERR1592382",NA,"2022","Environmental/Others","Europe"
"3144","ERR1592383",NA,"2022","Environmental/Others","Europe"
"3145","ERR1592402",NA,"2022","Environmental/Others","Europe"
"3146","ERR1592406",NA,"2022","Environmental/Others","Europe"
"3147","ERR1592424",NA,"2022","Environmental/Others","Europe"
"3148","ERR1592429",NA,"2022","Environmental/Others","Europe"
"3149","ERR1592457",NA,"2022","Environmental/Others","Europe"
"3150","ERR1592474",NA,"2022","Environmental/Others","Europe"
"3151","ERR1592475",NA,"2022","Environmental/Others","Europe"
"3152","ERR1592481",NA,"2022","Environmental/Others","Europe"
"3153","ERR1592482",NA,"2022","Environmental/Others","Europe"
"3154","ERR1592496",NA,"2022","Environmental/Others","Europe"
"3155","ERR1592499",NA,"2022","Environmental/Others","Europe"
"3156","ERR1592508",NA,"2022","Environmental/Others","Europe"
"3157","ERR1592525",NA,"2022","Environmental/Others","Europe"
"3158","ERR1592529",NA,"2022","Environmental/Others","Europe"
"3159","ERR1592533",NA,"2022","Environmental/Others","Europe"
"3160","ERR1592535",NA,"2022","Environmental/Others","Europe"
"3161","ERR1592536",NA,"2022","Environmental/Others","Europe"
"3162","ERR1592540",NA,"2022","Environmental/Others","Europe"
"3163","ERR1592544",NA,"2022","Environmental/Others","Europe"
"3164","ERR1592548",NA,"2022","Environmental/Others","Europe"
"3165","ERR1592550",NA,"2022","Environmental/Others","Europe"
"3166","ERR1592554",NA,"2022","Environmental/Others","Europe"
"3167","ERR1592567",NA,"2022","Environmental/Others","Europe"
"3168","SRR18214963","human","2022","Clinical","Europe"
"3169","SRR18214968","human","2022","Clinical","Europe"
"3170","SRR18215060","human","2022","Clinical","Europe"
"3171","SRR18215071","human","2022","Clinical","Europe"
"3172","SRR18231280","Product-Raw-Intact-Pork","2022","Environmental/Others","North America"
"3173","SRR18260161","human","2022","Clinical","Europe"
"3174","ERR2177185",NA,"2022","Environmental/Others","Europe"
"3175","ERR2177188",NA,"2022","Environmental/Others","Europe"
"3176","SRR18313030","human","2022","Clinical","Europe"
"3177","SRR18292937",NA,"2022","Clinical","North America"
"3178","SRR18292944",NA,"2022","Clinical","North America"
"3179","ERR9079600","Human, Stool","2022","Clinical","Africa"
"3180","SRR18326662",NA,"2022","Clinical","North America"
"3181","SRR18326760",NA,"2022","Clinical","North America"
"3182","SRR18327132","human","2022","Clinical","Europe"
"3183","SRR18327136","human","2022","Clinical","Europe"
"3184","SRR18328933","Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork","2022","Environmental/Others","North America"
"3185","SRR18334346","human","2022","Clinical","Europe"
"3186","SRR18344220",NA,"2022","Clinical","North America"
"3187","SRR18352253","human","2022","Clinical","Europe"
"3188","ERR9288070","Human, Stool","2022","Clinical","Africa"
"3189","ERR9288071","Human, Urine","2022","Clinical","Africa"
"3190","ERR9288191","Human, Stool","2022","Clinical","Africa"
"3191","ERR9287951","human","2022","Clinical","Africa"
"3192","SRR18462934",NA,"2022","Clinical","North America"
"3193","SRR18462962",NA,"2022","Clinical","Others"
"3194","SRR18488364","other","2022","Environmental/Others","Europe"
"3195","SRR18488377","animal","2022","Environmental/Others","Europe"
"3196","SRR18488396","animal","2022","Environmental/Others","Europe"
"3197","SRR18507591","human","2022","Clinical","Europe"
"3198","SRR18545464","food","2022","Environmental/Others","Europe"
"3199","SRR18545478","other","2022","Environmental/Others","Europe"
"3200","SRR18568051","human","2022","Clinical","Europe"
"3201","SRR18568130","human","2022","Clinical","Europe"
"3202","SRR18574477","Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork","2022","Environmental/Others","North America"
"3203","SRR18590229","human","2022","Clinical","Europe"
"3204","SRR18687480","human","2022","Clinical","Europe"
"3205","SRR18761695","food","2022","Environmental/Others","Europe"
"3206","SRR18761856","food","2022","Environmental/Others","Europe"
"3207","SRR18821970","human","2022","Clinical","Europe"
"3208","SRR18890658","Feces (Bos taurus)","2022","Environmental/Others","North America"
"3209","SRR18894074","human","2022","Clinical","Europe"
"3210","SRR18894092","human","2022","Clinical","Europe"
"3211","SRR18907277","human","2022","Clinical","Europe"
"3212","SRR18923440",NA,"2022","Clinical","North America"
"3213","SRR18927407",NA,"2022","Clinical","North America"
"3214","SRR18938743",NA,"2022","Clinical","North America"
"3215","SRR18976462","Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork","2022","Environmental/Others","North America"
"3216","SRR18982364","human","2022","Clinical","Europe"
"3217","SRR19019528","human","2022","Clinical","Europe"
"3218","ERR9079433","Human, Stool","2022","Clinical","Africa"
"3219","ERR9287936","human","2022","Clinical","Africa"
"3220","ERR9287946","human","2022","Clinical","Africa"
"3221","ERR9717482","Human, Stool","2022","Clinical","Africa"
"3222","ERR9723866","Human, Stool","2022","Clinical","Africa"
"3223","SRR19226451",NA,"2022","Clinical","North America"
"3224","SRR19325568","human","2022","Clinical","Europe"
"3225","ERR9629983",NA,"2022","Environmental/Others","Others"
"3226","ERR9630087",NA,"2022","Environmental/Others","Others"
"3227","SRR19347797","human","2022","Clinical","Europe"
"3228","SRR19347800","human","2022","Clinical","Europe"
"3229","SRR19403667",NA,"2022","Clinical","North America"
"3230","SRR19403967",NA,"2022","Clinical","North America"
"3231","SRR19431404","Product-Raw-Intact-Pork","2022","Environmental/Others","North America"
"3232","SRR19494480","human","2022","Clinical","Europe"
"3233","SRR19529135","human","2022","Clinical","Europe"
"3234","SRR19573820","human","2022","Clinical","Europe"
"3235","SRR19621705",NA,"2022","Clinical","North America"
"3236","SRR19654648","human","2022","Clinical","Europe"
"3237","SRR19693289","human","2022","Clinical","Europe"
"3238","SRR19737815","human","2022","Clinical","Europe"
"3239","SRR19754884","human","2022","Clinical","Europe"
"3240","ERR9783113","Human, Stool","2022","Clinical","Africa"
"3241","ERR9799435","Human, Stool","2022","Clinical","Africa"
"3242","ERR9820416","Human, Stool","2022","Clinical","Africa"
"3243","ERR9820428","Human, Stool","2022","Clinical","Africa"
"3244","ERR9821367","Human, Stool","2022","Clinical","Africa"
"3245","SRR19854780","human","2022","Clinical","Europe"
"3246","SRR19868217",NA,"2022","Clinical","North America"
"3247","SRR19888358","Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork","2022","Environmental/Others","North America"
"3248","SRR19888418","other","2022","Environmental/Others","Europe"
"3249","SRR19888512","other","2022","Environmental/Others","Europe"
"3250","SRR19901557","human","2022","Clinical","Europe"
"3251","SRR19901567","human","2022","Clinical","Europe"
"3252","SRR19995728",NA,"2022","Clinical","North America"
"3253","SRR19995732",NA,"2022","Clinical","North America"
"3254","SRR19997600",NA,"2022","Clinical","Others"
"3255","SRR20005795","human","2022","Clinical","Europe"
"3256","SRR20015286",NA,"2022","Clinical","North America"
"3257","SRR20053674","other","2022","Environmental/Others","Europe"
"3258","SRR20205635",NA,"2022","Clinical","North America"
"3259","SRR20231203","human","2022","Clinical","Europe"
"3260","SRR20273501","human","2022","Clinical","Europe"
"3261","SRR20292593",NA,"2022","Clinical","Others"
"3262","SRR20331173",NA,"2022","Clinical","Others"
"3263","SRR20350258","Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork","2022","Environmental/Others","North America"
"3264","SRR20414672",NA,"2022","Clinical","Others"
"3265","SRR20448002","Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork","2022","Environmental/Others","North America"
"3266","SRR20438226","human","2022","Clinical","Europe"
"3267","SRR20438615","human","2022","Clinical","Europe"
"3268","SRR20676814","human","2022","Clinical","Europe"
"3269","SRR20698461","human","2022","Clinical","Europe"
"3270","SRR20721018","human","2022","Clinical","Europe"
"3271","SRR20729812",NA,"2022","Clinical","North America"
"3272","SRR20749070",NA,"2022","Clinical","North America"
"3273","SRR20791615",NA,"2022","Clinical","North America"
"3274","SRR20830115","human","2022","Clinical","Europe"
"3275","SRR20834525","Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork","2022","Environmental/Others","North America"
"3276","SRR20869142","human","2022","Clinical","Europe"
"3277","SRR20869931","human","2022","Clinical","Europe"
"3278","SRR21009179","comminuted beef","2022","Environmental/Others","North America"
"3279","SRR21008056","human","2022","Clinical","Europe"
"3280","SRR21008077","human","2022","Clinical","Europe"
"3281","SRR21018943","human","2022","Clinical","Europe"
"3282","ERR160949",NA,"2022","Environmental/Others","Others"
"3283","SRR21052357",NA,"2022","Clinical","Others"
"3284","SRR15043943","stool","2022","Clinical","North America"
"3285","SRR21070904",NA,"2022","Clinical","North America"
"3286","SRR21085806",NA,"2022","Clinical","North America"
"3287","SRR21086599","Animal-Swine-Market Swine (cecal)","2022","Environmental/Others","North America"
"3288","SRR21088236",NA,"2022","Clinical","North America"
"3289","SRR21130496","human","2022","Clinical","Europe"
"3290","SRR21135272","comminuted beef","2022","Environmental/Others","North America"
"3291","SRR21142641","human","2022","Clinical","Europe"
"3292","SRR21147708","human","2022","Clinical","Europe"
"3293","SRR21147725","human","2022","Clinical","Europe"
"3294","SRR21152714","food","2022","Environmental/Others","Europe"
"3295","ERR2136505","bovine bacterial strain","2022","Environmental/Others","Europe"
"3296","ERR2136506","hen bacterial strain","2022","Environmental/Others","Europe"
"3297","ERR2136507","bacterial strain","2022","Environmental/Others","Europe"
"3298","ERR2136508","human bacterial strain","2022","Clinical","Europe"
"3299","ERR2136511","swine bacterial strain","2022","Environmental/Others","Europe"
"3300","ERR2136513","swine bacterial strain","2022","Environmental/Others","Europe"
"3301","ERR2136514","swine bacterial strain","2022","Environmental/Others","Europe"
"3302","ERR2136516","chicken bacterial strain","2022","Environmental/Others","Europe"
"3303","ERR2136517","human bacterial strain","2022","Clinical","Europe"
"3304","ERR2136518","bovine bacterial strain","2022","Environmental/Others","Europe"
"3305","ERR2136519","buffalo bacterial strain","2022","Environmental/Others","Europe"
"3306","ERR2136522","swine bacterial strain","2022","Environmental/Others","Europe"
"3307","ERR2136523","bovine bacterial strain","2022","Environmental/Others","Europe"
"3308","ERR2136524","swine bacterial strain","2022","Environmental/Others","Europe"
"3309","ERR2136527","human bacterial strain","2022","Clinical","Europe"
"3310","ERR2136529","calf bacterial strain","2022","Environmental/Others","Europe"
"3311","ERR2136530","swine bacterial strain","2022","Environmental/Others","Europe"
"3312","ERR2136538","buffalo bacterial strain","2022","Environmental/Others","Europe"
"3313","SRR21177792","Product-Raw-Intact-Pork","2022","Environmental/Others","North America"
"3314","SRR21190136","Animal-Sheep-Lamb (cecal)","2022","Environmental/Others","North America"
"3315","SRR21193837",NA,"2022","Clinical","Others"
"3316","SRR21197606","Pork","2022","Environmental/Others","North America"
"3317","SRR21203763",NA,"2022","Clinical","North America"
"3318","SRR21204762","human","2022","Clinical","Europe"
"3319","SRR21226596",NA,"2022","Clinical","Others"
"3320","ERR10109266","Human, Stool","2022","Clinical","Africa"
"3321","ERR10105988","Human, Stool","2022","Clinical","Africa"
"3322","SRR21294969",NA,"2022","Clinical","North America"
"3323","SRR21295016",NA,"2022","Clinical","North America"
"3324","SRR21297071",NA,"2022","Clinical","Others"
"3325","SRR21297077",NA,"2022","Clinical","Others"
"3326","SRR21303821",NA,"2022","Clinical","Others"
"3327","SRR21303836",NA,"2022","Clinical","Others"
"3328","SRR21376944",NA,"2022","Clinical","Others"
"3329","SRR21376945",NA,"2022","Clinical","Others"
"3330","SRR21376958",NA,"2022","Clinical","Others"
"3331","SRR21387352",NA,"2022","Clinical","North America"
"3332","SRR21390068",NA,"2022","Clinical","North America"
"3333","SRR21408158","Animal-Calf-Bob Veal (cecal)","2022","Environmental/Others","North America"
"3334","SRR21408230","human","2022","Clinical","Europe"
"3335","SRR21444540","human","2022","Clinical","Europe"
"3336","SRR21463160",NA,"2022","Clinical","Others"
"3337","SRR21463216",NA,"2022","Clinical","Others"
"3338","SRR21464234",NA,"2022","Clinical","Others"
"3339","SRR21464236",NA,"2022","Clinical","Others"
"3340","SRR21464240",NA,"2022","Clinical","Others"
"3341","SRR21464243",NA,"2022","Clinical","Others"
"3342","SRR21488199","human","2022","Clinical","Europe"
"3343","SRR21491231","human","2022","Clinical","Europe"
"3344","SRR21507371","human","2022","Clinical","Europe"
"3345","ERR2854156",NA,"2022","Environmental/Others","Others"
"3346","SRR21545752",NA,"2022","Clinical","North America"
"3347","SRR21547382","stool","2022","Environmental/Others","North America"
"3348","SRR21547433",NA,"2022","Clinical","Others"
"3349","ERR2235594",NA,"2022","Environmental/Others","Others"
"3350","ERR2235596",NA,"2022","Environmental/Others","Others"
"3351","ERR2235599",NA,"2022","Environmental/Others","Others"
"3352","ERR2235621",NA,"2022","Environmental/Others","Others"
"3353","ERR2235625",NA,"2022","Environmental/Others","Others"
"3354","ERR2235629",NA,"2022","Environmental/Others","Others"
"3355","ERR2235639",NA,"2022","Environmental/Others","Others"
"3356","ERR2235641",NA,"2022","Environmental/Others","Others"
"3357","ERR2235651",NA,"2022","Environmental/Others","Others"
"3358","ERR2235669",NA,"2022","Environmental/Others","Others"
"3359","ERR2235678",NA,"2022","Environmental/Others","Others"
"3360","ERR2235680",NA,"2022","Environmental/Others","Others"
"3361","ERR2235682",NA,"2022","Environmental/Others","Others"
"3362","ERR2235683",NA,"2022","Environmental/Others","Others"
"3363","ERR2235686",NA,"2022","Environmental/Others","Others"
"3364","ERR2235687",NA,"2022","Environmental/Others","Others"
"3365","ERR2235691",NA,"2022","Environmental/Others","Others"
"3366","ERR2235695",NA,"2022","Environmental/Others","Others"
"3367","ERR2235697",NA,"2022","Environmental/Others","Others"
"3368","ERR2235698",NA,"2022","Environmental/Others","Others"
"3369","ERR2235699",NA,"2022","Environmental/Others","Others"
"3370","ERR2235703",NA,"2022","Environmental/Others","Others"
"3371","ERR2235706",NA,"2022","Environmental/Others","Others"
"3372","ERR2235708",NA,"2022","Environmental/Others","Others"
"3373","SRR21594991","human","2022","Clinical","Europe"
"3374","SRR21618209",NA,"2022","Clinical","North America"
"3375","SRR21623200",NA,"2022","Clinical","Others"
"3376","SRR21631119",NA,"2022","Clinical","North America"
"3377","SRR21639254",NA,"2022","Clinical","North America"
"3378","SRR21640914",NA,"2022","Clinical","Others"
"3379","SRR21640919",NA,"2022","Clinical","Others"
"3380","SRR21644335",NA,"2022","Clinical","Others"
"3381","SRR21649244","Animal-Cattle-Steer (cecal)","2022","Environmental/Others","North America"
"3382","SRR21726321",NA,"2022","Clinical","Others"
"3383","SRR21738882",NA,"2022","Clinical","Others"
"3384","SRR21742676",NA,"2022","Clinical","Others"
"3385","SRR21742687",NA,"2022","Clinical","Others"
