FILE,SCHEME,ST,aroC,dnaN,hemD,hisD,purE,sucA,thrA
SRR7495680,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7495719,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7495734,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7495749,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7501125,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7501149,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7501643,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7501721,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7504351,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7504358,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7504617,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7506447,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7506741,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7506800,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7506826,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7511914,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7516495,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7516542,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7516660,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7516709,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7518604,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7522949,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7523049,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7523093,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7523696,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7523727,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7523768,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7523839,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7527857,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7527882,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7528058,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7528128,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7533286,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7533293,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7533335,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7533343,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7533352,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7533391,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7533397,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7533519,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7538777,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7588286,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7601525,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7608255,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7615148,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7620452,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7627727,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7628923,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7629042,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7631794,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7631795,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7631796,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7657499,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7664569,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7691842,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7739636,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7767351,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7769393,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7783965,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7784871,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7786100,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7789781,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7789857,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7789916,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7813236,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7828228,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7828272,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7828307,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7828447,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7830517,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7841467,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7841469,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7841526,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7842467,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7850417,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7850594,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7850601,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7850638,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7850679,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7865613,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7866926,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7867024,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7867026,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7867117,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7867118,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7867142,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7867162,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7867209,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7867234,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7867313,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7873910,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7879459,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7879558,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7882063,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7888928,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7890209,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7890442,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7890481,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7890487,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7890521,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7892136,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7892180,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7892181,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7892231,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7892312,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7892327,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7896381,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7903061,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7903083,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7906274,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7906276,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7909857,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7910357,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7910394,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7911426,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7911494,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7911515,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7946505,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7958729,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7958753,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7962235,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7963987,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7965139,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7985811,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7997112,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7998221,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8030138,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8053976,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8054137,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8054148,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8084264,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8084348,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8098333,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8098350,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8098454,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8106752,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8106773,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8106782,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8114884,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8114889,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8114901,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8116995,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8116996,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8118210,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8136566,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8137286,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8145146,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8157206,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8166229,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8166241,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8170316,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8170434,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8188853,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8188987,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8189012,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8189335,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8189345,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8189346,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8189367,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8189384,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8189410,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8189416,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8189452,senterica_achtman_2,5300,10,19,12,9,886,9,2
SRR8189476,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8189480,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8189481,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8189485,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8189513,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8189528,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8189586,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8189600,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8189618,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8189619,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8201854,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8204043,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8239125,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8239918,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8249742,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8249749,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8249772,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8258330,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8265927,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8268147,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8268153,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8269064,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8281259,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8281260,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8293600,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8294568,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8297611,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8297612,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8299413,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8300723,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8300739,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8303309,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8304793,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8304799,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8304800,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8333781,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8361471,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8361483,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8364837,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8369255,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8369279,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8370507,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8370516,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8370525,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8380067,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8381712,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8385637,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8385660,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8397440,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8435784,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8438029,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8443813,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8467836,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8469329,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8470504,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8485046,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8485125,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8485182,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8490657,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8490660,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8490677,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8490795,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8492306,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8492318,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8492336,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8492347,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8492368,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8492377,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8492382,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8492400,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8492404,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8492422,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8495106,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8499001,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8499087,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8499088,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8499277,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8499350,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8503661,senterica_achtman_2,4734,10,19,12,1020,5,9,2
SRR8503756,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8509109,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8509119,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8509124,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8509192,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8509195,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8509234,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8509245,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8509408,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8509443,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8509447,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8514492,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8514771,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8515746,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8523784,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8523863,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8523885,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8524450,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8524490,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8524624,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8524731,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8524743,senterica_achtman_2,5809,10,19,12,9,5,9,988
SRR8525952,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8528684,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8528814,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8542062,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8543147,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8545598,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8548445,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8548449,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8548915,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8551682,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8551752,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8551756,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8551761,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8551780,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8551905,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8551922,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8551947,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8552157,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8553856,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8553921,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8553934,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8554041,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8568730,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8568745,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8578690,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8585041,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8585045,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8585100,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8585101,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8585152,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8585169,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8585175,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8618809,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8625595,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8636401,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8637412,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8638111,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8645706,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8647677,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8648212,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8648334,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8648350,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8650258,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8650453,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8650481,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8651188,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8655134,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8655353,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8657023,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8657046,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8658036,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8658053,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8658176,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8658200,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8658248,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8661050,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8661103,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8661156,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8661162,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8666866,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8667429,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8667432,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8667451,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8670891,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8671228,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8671269,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8671310,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8674595,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8674633,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8691517,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8691534,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8691538,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8698103,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8698200,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8701091,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8707571,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8717088,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8724709,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8735137,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8735148,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8754585,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8758381,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8758393,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8793545,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8838987,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8839595,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8861993,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8863376,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8878877,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8899854,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8900264,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8902426,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8916307,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8998270,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9040356,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9071913,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9071932,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9074457,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9082401,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9087736,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9088931,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9102768,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9137234,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9153201,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9153204,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9153246,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9190124,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9260901,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9261103,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9261578,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9261582,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9261678,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9274328,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9274356,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9287464,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9287773,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9298902,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9302525,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9304140,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9306536,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9306557,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9323320,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9334451,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9334472,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9335568,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9335772,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9422666,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9422814,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9423020,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9592750,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9598522,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9613184,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9613388,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9613389,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9637575,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9659687,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9661773,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9667688,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9668441,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9689817,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9689857,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9689864,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9694862,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9697081,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9717255,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9761915,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9841212,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9846943,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9846952,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9846961,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9854095,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9875357,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9875411,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9902471,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9911918,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9915720,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9921297,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR9932239,senterica_achtman_2,34,10,19,12,9,5,9,2
