#Organism group	Strain	Isolate identifiers	Serovar	Isolate	Create date	Location	Isolation source	Isolation type	Min-same	Min-diff	BioSample	Assembly	Computed types
Salmonella enterica	PNUSAS304213	"PNUSAS304213","SRS15256341"		PDT001435358.1	2022-09-28T02:39:28Z	USA		clinical	1	7	SAMN31046631	GCA_025448715.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS304209	"PNUSAS304209","SRS15256342"		PDT001435359.1	2022-09-28T02:39:29Z	USA		clinical	5	13	SAMN31046624	GCA_025448695.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS304230	"PNUSAS304230","SRS15261014"		PDT001436081.1	2022-09-28T14:39:49Z			clinical	17	10	SAMN31062356	GCA_025466635.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS303434	"PNUSAS303434","SRS15261682"		PDT001436120.1	2022-09-28T14:39:56Z			clinical	2	7	SAMN31062733	GCA_025466735.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS304337	"PNUSAS304337","SRS15263097"	I 4:i:-	PDT001436167.1	2022-09-28T16:42:28Z	USA		clinical	0	5	SAMN31063722		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS304499	"PNUSAS304499","SRS15267437"		PDT001436421.1	2022-09-28T22:41:38Z			clinical	7	15	SAMN31076819	GCA_025482185.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS304517	"PNUSAS304517","SRS15267476"		PDT001436458.1	2022-09-28T22:41:44Z	USA		clinical	0	18	SAMN31076857	GCA_025478615.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS303807	"PNUSAS303807","SRS15275094"		PDT001436940.1	2022-09-29T14:47:56Z			clinical	1	0	SAMN31088539	GCA_025494565.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS304769	"PNUSAS304769","SRS15282143"		PDT001437366.1	2022-09-29T23:33:01Z	USA		clinical	3	13	SAMN31097101	GCA_025499785.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS304788	"PNUSAS304788","SRS15282498"		PDT001437378.1	2022-09-30T00:39:36Z	USA		clinical	12	1	SAMN31097469	GCA_025500585.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	FSIS32207856	"FSIS32207856","SRS15285596"	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	PDT001437400.1	2022-09-30T01:37:23Z	USA:TN	Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork	environmental/other	12	10	SAMN31097672	GCA_025500365.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS305106	"PNUSAS305106","SRS15295280"		PDT001438995.1	2022-10-01T02:31:38Z	USA		clinical	1	9	SAMN31111965	GCA_025529855.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	FSIS32207849	"FSIS32207849","SRS15298837"	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	PDT001439462.1	2022-10-02T00:44:34Z	USA:MI	Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork	environmental/other	7	5	SAMN31119481	GCA_025520855.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS302241	"PNUSAS302241","SRS15305546"		PDT001440331.1	2022-10-03T14:54:28Z	USA		clinical	0	8	SAMN31135159	GCA_025534255.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	FA1190	"CFSAN117336","FA1190","SRS15310092"		PDT001441195.1	2022-10-04T00:41:31Z	Chile	irrigation canal	environmental/other	0	1	SAMN31142268	GCA_025555595.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS305308	"PNUSAS305308","SRS15319036"		PDT001441955.1	2022-10-04T15:35:52Z			clinical	2	9	SAMN31148922	GCA_025564615.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS305323	"PNUSAS305323","SRS15319037"		PDT001441956.1	2022-10-04T15:35:53Z			clinical	13	8	SAMN31148928	GCA_025565035.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS305474	"PNUSAS305474","SRS15321857"		PDT001442293.1	2022-10-05T00:38:00Z	USA		clinical	3	4	SAMN31152509	GCA_025581165.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS305514	"PNUSAS305514","SRS15321899"	I 4:i:-	PDT001442315.1	2022-10-05T00:38:04Z	USA		clinical	22	39	SAMN31152613		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS305524	"PNUSAS305524","SRS15322102"		PDT001442387.1	2022-10-05T00:38:16Z	USA		clinical	6	7	SAMN31152756	GCA_025578845.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS305619	"PNUSAS305619","SRS15322851"		PDT001442421.1	2022-10-05T00:38:22Z	USA		clinical	5	15	SAMN31155088	GCA_025578085.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS305721	"PNUSAS305721","SRS15322952"		PDT001442484.1	2022-10-05T00:38:33Z	USA		clinical	0	8	SAMN31155438	GCA_025577005.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS305733	"PNUSAS305733","SRS15322954"		PDT001442486.1	2022-10-05T00:38:34Z	USA		clinical	1	8	SAMN31155451	GCA_025576985.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS305660	"PNUSAS305660","SRS15323024"		PDT001442525.1	2022-10-05T00:38:40Z			clinical	0	8	SAMN31155550	GCA_025576165.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS305732	"PNUSAS305732","SRS15323041"		PDT001442542.1	2022-10-05T00:38:43Z	USA		clinical	0	10	SAMN31155505	GCA_025575845.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS305857	"PNUSAS305857","SRS15327264"		PDT001442844.1	2022-10-05T15:39:00Z			clinical	0	18	SAMN31159103	GCA_025588305.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS306021	"PNUSAS306021","SRS15328599"		PDT001443139.1	2022-10-05T18:41:00Z			clinical	0	8	SAMN31165442	GCA_025592745.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS306026	"PNUSAS306026","SRS15328600"		PDT001443140.1	2022-10-05T18:41:00Z			clinical	7	11	SAMN31165437	GCA_025592765.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS305554	"PNUSAS305554","SRS15328880"	I 4:i:-	PDT001443166.1	2022-10-05T18:41:04Z			clinical	3	5	SAMN31165655		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	FSIS12215751	"FSIS12215751","SRS15330826"	Salmonella enterica subsp. enterica serovar I 4,[5],12:i:-	PDT001443285.1	2022-10-05T21:42:08Z	USA:NE	Animal-Swine-Market Swine (cecal)	environmental/other	10	10	SAMN31167771		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS306122	"PNUSAS306122","SRS15330867"		PDT001443300.1	2022-10-05T21:42:11Z	USA		clinical	6	5	SAMN31166908	GCA_025598215.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS305707	"PNUSAS305707","SRS15331267"		PDT001443381.1	2022-10-05T21:42:25Z	USA		clinical	4	9	SAMN31167767	GCA_025600475.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS305703	"PNUSAS305703","SRS15331268"		PDT001443382.1	2022-10-05T21:42:25Z	USA		clinical	4	7	SAMN31167759	GCA_025597135.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS306508	"PNUSAS306508","SRS15337278"	I 4:i:-	PDT001444385.1	2022-10-06T16:42:02Z			clinical	4	4	SAMN31182828		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS306505	"PNUSAS306505","SRS15337283"	I 4:i:-	PDT001444390.1	2022-10-06T16:42:03Z			clinical	0	12	SAMN31182829		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS306600	"PNUSAS306600","SRS15343950"	I 4:i:-	PDT001444536.1	2022-10-06T19:38:19Z			clinical	5	10	SAMN31184943		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS306707	"PNUSAS306707","SRS15345388"		PDT001444843.1	2022-10-06T23:34:50Z	USA		clinical	11	15	SAMN31185651	GCA_025616725.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS306720	"PNUSAS306720","SRS15345433"		PDT001444844.1	2022-10-06T23:34:50Z	USA		clinical	9	33	SAMN31185663	GCA_025614065.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS306716	"PNUSAS306716","SRS15345437"		PDT001444848.1	2022-10-06T23:34:51Z	USA		clinical	0	5	SAMN31185662	GCA_025613245.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS306754	"PNUSAS306754","SRS15345537"		PDT001444859.1	2022-10-06T23:34:52Z			clinical	5	9	SAMN31185830	GCA_025613125.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS306740	"PNUSAS306740","SRS15345550"		PDT001444863.1	2022-10-06T23:34:53Z			clinical	0	8	SAMN31185815	GCA_025616545.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS306748	"PNUSAS306748","SRS15345627"		PDT001444866.1	2022-10-06T23:34:54Z			clinical	0	8	SAMN31185813	GCA_025616565.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS306755	"PNUSAS306755","SRS15345703"		PDT001444870.1	2022-10-06T23:34:54Z			clinical	2	8	SAMN31185827	GCA_025613025.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS306099	"PNUSAS306099","SRS15349819"		PDT001445421.1	2022-10-07T14:43:53Z			clinical	2	10	SAMN31206936	GCA_025618025.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS306963	"PNUSAS306963","SRS15350776"		PDT001445690.1	2022-10-07T17:44:21Z	USA		clinical	0	18	SAMN31207738	GCA_025618905.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS307018	"PNUSAS307018","SRS15351489"		PDT001446383.1	2022-10-07T20:52:44Z	USA		clinical	0	2	SAMN31208579	GCA_025623965.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS307043	"PNUSAS307043","SRS15351588"		PDT001446419.1	2022-10-07T21:38:27Z	USA		clinical	0	5	SAMN31208676	GCA_025624045.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS307141	"PNUSAS307141","SRS15351674"		PDT001446464.1	2022-10-07T21:38:33Z	USA		clinical	0	18	SAMN31208805	GCA_025622725.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS307135	"PNUSAS307135","SRS15351682"		PDT001446472.1	2022-10-07T21:38:35Z	USA		clinical	9	26	SAMN31208808	GCA_025634205.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS307196	"PNUSAS307196","SRS15351768"		PDT001446506.1	2022-10-07T21:38:40Z	USA		clinical	15	32	SAMN31208920	GCA_025622085.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS307330	"PNUSAS307330","SRS15362109"		PDT001449597.1	2022-10-10T17:38:28Z	USA		clinical	6	26	SAMN31228765	GCA_025663855.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS307325	"PNUSAS307325","SRS15362146"		PDT001449607.1	2022-10-10T17:38:30Z	USA		clinical	0	18	SAMN31228790	GCA_025663655.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS307334	"PNUSAS307334","SRS15362186"		PDT001449629.1	2022-10-10T17:38:34Z	USA		clinical	1	5	SAMN31228966	GCA_025663215.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS307374	"PNUSAS307374","SRS15362275"		PDT001449655.1	2022-10-10T18:38:38Z	USA		clinical	0	10	SAMN31229787	GCA_025662915.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS307709	"PNUSAS307709","SRS15364596"		PDT001449943.1	2022-10-10T22:36:37Z	USA		clinical	8	24	SAMN31231061	GCA_025647235.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS307249	"PNUSAS307249","SRS15369102"		PDT001450270.1	2022-10-11T16:35:26Z	USA		clinical	7	12	SAMN31238394	GCA_025644755.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	FSIS32207902	"FSIS32207902","SRS15369325"	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	PDT001450290.1	2022-10-11T17:39:32Z	USA:ID	Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork	environmental/other	21	21	SAMN31238924	GCA_025679265.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS308119	"PNUSAS308119","SRS15373071"		PDT001450582.1	2022-10-11T22:39:19Z			clinical	1	9	SAMN31244047	GCA_025655935.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS308120	"PNUSAS308120","SRS15373074"		PDT001450585.1	2022-10-11T22:39:19Z			clinical	0	6	SAMN31244049	GCA_025655915.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS308118	"PNUSAS308118","SRS15373080"		PDT001450591.1	2022-10-11T22:39:21Z			clinical	2	7	SAMN31244048	GCA_025652055.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS308176	"PNUSAS308176","SRS15378478"		PDT001450765.1	2022-10-12T16:43:46Z			clinical	0	18	SAMN31249823	GCA_025669665.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS307904	"PNUSAS307904","SRS15379775"		PDT001450820.1	2022-10-12T16:43:54Z			clinical	0	5	SAMN31252369	GCA_025668465.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS307890	"PNUSAS307890","SRS15379777"		PDT001450822.1	2022-10-12T16:43:55Z			clinical	1	1	SAMN31252384	GCA_025668445.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS307906	"PNUSAS307906","SRS15380084"		PDT001450850.1	2022-10-12T17:39:40Z			clinical	1	4	SAMN31252368	GCA_025669245.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS307897	"PNUSAS307897","SRS15380231"		PDT001450853.1	2022-10-12T17:39:41Z			clinical	8	9	SAMN31252377	GCA_025669205.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS308396	"PNUSAS308396","SRS15385504"		PDT001451566.1	2022-10-12T23:37:28Z	USA		clinical	9	12	SAMN31260020	GCA_025673455.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	FSIS12215325	"FSIS12215325","SRS15398120"	Salmonella enterica subsp. enterica serovar I 4,[5],12:i:-	PDT001452182.1	2022-10-13T18:33:47Z	USA:NJ	Animal-Goat (cecal)	environmental/other	5	3	SAMN31273307		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS308615	"PNUSAS308615","SRS15398864"		PDT001452267.1	2022-10-13T19:31:36Z	USA		clinical	21	32	SAMN31274262	GCA_025688285.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	FSIS32207941	"FSIS32207941","SRS15404612"	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	PDT001453020.1	2022-10-14T03:40:30Z	USA:UT	Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork	environmental/other	16	14	SAMN31276420	GCA_025692205.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS308842	"PNUSAS308842","SRS15406525"		PDT001453770.1	2022-10-14T17:43:35Z	USA		clinical	6	11	SAMN31281044	GCA_025703725.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS307984	"PNUSAS307984","SRS15408233"		PDT001453828.1	2022-10-14T17:43:50Z	USA		clinical	3	6	SAMN31284904	GCA_025700245.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS308914	"PNUSAS308914","SRS15410458"		PDT001453853.1	2022-10-14T18:39:43Z	USA		clinical	23	28	SAMN31285691	GCA_025704125.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS308981	"PNUSAS308981","SALM22-1238","SRS15410852"		PDT001453901.1	2022-10-14T19:44:35Z	USA:SC		clinical	1	9	SAMN31286031	GCA_025704405.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS309264	"PNUSAS309264","SRS15414479"		PDT001454443.1	2022-10-15T00:34:26Z	USA		clinical	3	6	SAMN31289510	GCA_025725225.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS309322	"PNUSAS309322","SRS15430584"	I 4:i:-	PDT001455152.1	2022-10-17T23:38:28Z	USA		clinical	3	4	SAMN31313672		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS309086	"PNUSAS309086","SRS15430725"		PDT001455205.1	2022-10-17T23:38:37Z			clinical	1	28	SAMN31313851	GCA_025736095.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS309088	"PNUSAS309088","SRS15430727"		PDT001455208.1	2022-10-17T23:38:37Z			clinical	0	3	SAMN31313850	GCA_025736035.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS309376	"PNUSAS309376","SRS15430808"		PDT001455238.1	2022-10-17T23:38:43Z	USA		clinical	1	6	SAMN31313954	GCA_025735435.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS309790	"PNUSAS309790","SRS15437893"		PDT001455573.1	2022-10-18T00:38:42Z	USA		clinical	4	9	SAMN31324026	GCA_025737595.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	1727606	"1727606","1727606.biosample","SRS15433973"	Salmonella Typhimurium - monophasic	PDT001455624.1	2022-10-18T04:37:15Z	United Kingdom: United Kingdom	human	clinical	7	20	SAMN31320046		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS310331	"PNUSAS310331","SRS15460477"		PDT001456064.1	2022-10-19T00:41:08Z	USA		clinical	1	6	SAMN31356537	GCA_025757265.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS310339	"PNUSAS310339","SRS15472681"		PDT001456174.1	2022-10-19T17:40:38Z	USA		clinical	3	6	SAMN31367002	GCA_025759525.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS310448	"PNUSAS310448","SRS15473768"		PDT001456217.1	2022-10-19T19:42:15Z	USA		clinical	0	5	SAMN31367795	GCA_025760425.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS310256	"PNUSAS310256","SRS15473781"		PDT001456230.1	2022-10-19T19:42:17Z			clinical	1	11	SAMN31367897	GCA_025760245.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"ERS13570792","PT_SE0215"	Monophasic Typhimurium	PDT001456254.1	2022-10-19T20:41:33Z						SAMEA111476756		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"ERS13570773","PT_SE0196"	Monophasic Typhimurium	PDT001456261.1	2022-10-19T20:41:34Z						SAMEA111476737		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"ERS13570791","PT_SE0214"	Monophasic Typhimurium	PDT001456263.1	2022-10-19T20:41:34Z						SAMEA111476755		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"ERS13570779","PT_SE0202"	Monophasic Typhimurium	PDT001456265.1	2022-10-19T20:41:35Z						SAMEA111476743		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"ERS13570790","PT_SE0213"	Monophasic Typhimurium	PDT001456279.1	2022-10-19T20:41:37Z						SAMEA111476754		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"ERS13570765","PT_SE0188"	Monophasic Typhimurium	PDT001456297.1	2022-10-19T20:41:40Z						SAMEA111476729		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"ERS13570778","PT_SE0201"	Monophasic Typhimurium	PDT001456304.1	2022-10-19T20:41:41Z						SAMEA111476742		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"ERS13570777","PT_SE0200"	Monophasic Typhimurium	PDT001456308.1	2022-10-19T20:41:42Z						SAMEA111476741		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"ERS13570784","PT_SE0207"	Monophasic Typhimurium	PDT001456311.1	2022-10-19T20:41:43Z						SAMEA111476748		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"ERS13570793","PT_SE0216"	Monophasic Typhimurium	PDT001456326.1	2022-10-19T20:41:45Z						SAMEA111476757		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS310541	"PNUSAS310541","SRS15475901"		PDT001456444.1	2022-10-19T23:43:03Z			clinical	0	6	SAMN31370131	GCA_025764875.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS310555	"PNUSAS310555","SRS15475906"		PDT001456449.1	2022-10-19T23:43:04Z			clinical	1	6	SAMN31370117	GCA_025763515.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS310530	"PNUSAS310530","SRS15475938"		PDT001456463.1	2022-10-19T23:43:06Z			clinical	0	5	SAMN31370094	GCA_025764775.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS310584	"PNUSAS310584","SRS15476025"		PDT001456518.1	2022-10-19T23:43:16Z	USA		clinical	7	11	SAMN31370247	GCA_025762975.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	FSIS12216384	"FSIS12216384","SRS15479063"	Salmonella enterica subsp. enterica serovar I 4,[5],12:i:-	PDT001456569.1	2022-10-20T06:44:41Z	USA:TX	comminuted beef	environmental/other	4	2	SAMN31373081		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS310775	"PNUSAS310775","SRS15487986"		PDT001462101.1	2022-10-21T01:40:01Z			clinical	0	8	SAMN31393494	GCA_025782215.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	1727980	"1727980","1727980.biosample","SRS15486049"	Salmonella Typhimurium - monophasic	PDT001462202.1	2022-10-21T05:37:21Z	United Kingdom: United Kingdom	human	clinical	0	21	SAMN31391001		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS311095	"PNUSAS311095","SRS15501801"		PDT001463000.1	2022-10-22T04:44:40Z			clinical	13	17	SAMN31404852	GCA_025811455.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	FSIS32207976	"FSIS32207976","SRS15501888"	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	PDT001463167.1	2022-10-22T06:42:55Z	USA:PA	chicken - young chicken carcass rinse (pre-evisceration)	environmental/other	0	1	SAMN31405949	GCA_025807935.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS311318	"PNUSAS311318","SRS15504720"		PDT001463328.1	2022-10-22T06:43:23Z	USA		clinical	0	13	SAMN31408668	GCA_025804935.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS311326	"PNUSAS311326","SRS15504972"		PDT001463346.1	2022-10-22T06:43:26Z	USA		clinical	0	7	SAMN31408684	GCA_025804535.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS311334	"PNUSAS311334","SRS15505800"	I 4,[5],12:i:-	PDT001463381.1	2022-10-22T07:47:22Z	USA		clinical	8	9	SAMN31409547		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS311895	"PNUSAS311895","SRS15519561"		PDT001465630.1	2022-10-25T22:43:52Z	USA		clinical	0	13	SAMN31431677	GCA_025847865.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS312056	"PNUSAS312056","SRS15523071"	I 4:i:-	PDT001465923.1	2022-10-26T00:41:33Z			clinical	16	18	SAMN31438191		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS311522	"PNUSAS311522","SRS15523312"		PDT001465949.1	2022-10-26T00:41:38Z	USA		clinical	0	15	SAMN31428210	GCA_025854535.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	1114800001	"1114800001","PNUSAS311382","SRS15523589"		PDT001465977.1	2022-10-26T00:41:43Z			clinical	0	8	SAMN31428192	GCA_025854415.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	FSIS32207984	"FSIS32207984","SRS15523918"	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	PDT001465998.1	2022-10-26T00:41:46Z	USA:NC	Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork	environmental/other	9	5	SAMN31440523	GCA_025854475.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
