cgmlst_ST,cgmlst_distance,cgmlst_found_loci,cgmlst_genome_match,cgmlst_matching_alleles,cgmlst_subspecies,fasta_filepath,genome,h1,h2,o_antigen,qc_messages,qc_status,serogroup,serovar,serovar_antigen,serovar_cgmlst
201778170.00,0.027272727272727226,330,SRR5075655,321,enterica,SRR8575481,SRR8575481,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
735234347.00,0.030303030303030276,330,SRR4048282,320,enterica,SRR8575515,SRR8575515,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1690357023.00,0.024242424242424288,330,SRR4048282,322,enterica,SRR8575546,SRR8575546,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
848215543.00,0.024242424242424288,330,SRR3295842,322,enterica,SRR8575585,SRR8575585,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3455786956.00,0.027272727272727226,330,SRR4048901,321,enterica,SRR8575598,SRR8575598,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1514705682.00,0.027272727272727226,330,SRR3295703,321,enterica,SRR8575884,SRR8575884,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
848215543.00,0.024242424242424288,330,SRR3295842,322,enterica,SRR8575925,SRR8575925,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1739379605.00,0.033333333333333326,330,SRR3321856,319,enterica,SRR8578700,SRR8578700,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1858579977.00,0.024242424242424288,330,SRR3115216,322,enterica,SRR8582765,SRR8582765,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2773605874.00,0.027272727272727226,330,SRR3981173,321,enterica,SRR8582828,SRR8582828,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8591271,SRR8591271,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1966165783.00,0.027272727272727226,330,SRR3295842,321,enterica,SRR8592559,SRR8592559,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
848215543.00,0.024242424242424288,330,SRR3295842,322,enterica,SRR8597289,SRR8597289,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3558935384.00,0.027272727272727226,330,SRR1503242,321,enterica,SRR8597303,SRR8597303,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
848215543.00,0.024242424242424288,330,SRR3295842,322,enterica,SRR8597304,SRR8597304,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3933985722.00,0.030303030303030276,330,SRR5117430,320,enterica,SRR8597308,SRR8597308,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3597009438.00,0.030303030303030276,330,SRR4280623,320,enterica,SRR8597359,SRR8597359,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1690357023.00,0.024242424242424288,330,SRR4048282,322,enterica,SRR8597986,SRR8597986,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3455786956.00,0.027272727272727226,330,SRR4048901,321,enterica,SRR8597996,SRR8597996,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
848215543.00,0.024242424242424288,330,SRR3295842,322,enterica,SRR8599070,SRR8599070,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1514705682.00,0.027272727272727226,330,SRR3295703,321,enterica,SRR8599249,SRR8599249,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
848215543.00,0.024242424242424288,330,SRR3295842,322,enterica,SRR8618285,SRR8618285,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1451276194.00,0.033333333333333326,330,SRR4897062,319,enterica,SRR8618287,SRR8618287,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3059018131.00,0.030303030303030276,330,SRR4048901,320,enterica,SRR8618288,SRR8618288,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3455786956.00,0.027272727272727226,330,SRR4048901,321,enterica,SRR8618298,SRR8618298,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
837983424.00,0.024242424242424288,330,SRR4841793,322,enterica,SRR8618411,SRR8618411,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1514705682.00,0.027272727272727226,330,SRR3295703,321,enterica,SRR8618412,SRR8618412,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
201778170.00,0.027272727272727226,330,SRR5075655,321,enterica,SRR8618420,SRR8618420,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
848215543.00,0.024242424242424288,330,SRR3295842,322,enterica,SRR8618795,SRR8618795,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3844608749.00,0.027272727272727226,330,17-3838,321,enterica,SRR8618817,SRR8618817,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
810538233.00,0.027272727272727226,330,SRR5043951,321,enterica,SRR8619326,SRR8619326,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
848215543.00,0.024242424242424288,330,SRR3295842,322,enterica,SRR8624682,SRR8624682,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3337507616.00,0.030303030303030276,330,SRR5043951,320,enterica,SRR8625014,SRR8625014,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
317082121.00,0.027272727272727226,330,SRR4897062,321,enterica,SRR8632515,SRR8632515,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
201778170.00,0.027272727272727226,330,SRR5075655,321,enterica,SRR8632712,SRR8632712,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
780424945.00,0.027272727272727226,330,SRR3284719,321,enterica,SRR8636210,SRR8636210,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
614521093.00,0.027272727272727226,330,SRR1965802,321,enterica,SRR8636223,SRR8636223,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1159303875.00,0.027272727272727226,330,SRR3321856,321,enterica,SRR8637411,SRR8637411,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8638899,SRR8638899,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4155958418.00,0.033333333333333326,330,SRR3322987,319,enterica,SRR8639007,SRR8639007,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
,0.036363636363636376,329,SRR3319982,318,enterica,SRR8641332,SRR8641332,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=329),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2679362711.00,0.027272727272727226,330,SRR1915434,321,enterica,SRR8643751,SRR8643751,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
,0.042424242424242475,327,SRR2829109,316,enterica,SRR8644889,SRR8644889,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=327),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
810538233.00,0.027272727272727226,330,SRR5043951,321,enterica,SRR8644949,SRR8644949,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1324497381.00,0.030303030303030276,330,SRR1645370,320,enterica,SRR8645694,SRR8645694,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8645743,SRR8645743,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
,0.033333333333333326,329,SRR3322318,319,enterica,SRR8647906,SRR8647906,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=329),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4287825816.00,0.027272727272727226,330,SRR3285242,321,enterica,SRR8648204,SRR8648204,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
,0.033333333333333326,329,SRR1645370,319,enterica,SRR8648220,SRR8648220,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=329),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8648241,SRR8648241,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8648341,SRR8648341,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2967908803.00,0.027272727272727226,330,SRR3533163,321,enterica,SRR8650117,SRR8650117,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8650259,SRR8650259,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
769637414.00,0.030303030303030276,330,SRR3322724,320,enterica,SRR8650350,SRR8650350,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
524833259.00,0.030303030303030276,330,SRR3285242,320,enterica,SRR8650449,SRR8650449,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2543325832.00,0.027272727272727226,330,SRR3322959,321,enterica,SRR8650520,SRR8650520,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
769637414.00,0.030303030303030276,330,SRR3322724,320,enterica,SRR8650522,SRR8650522,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8653326,SRR8653326,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1159303875.00,0.027272727272727226,330,SRR3321856,321,enterica,SRR8654809,SRR8654809,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8655350,SRR8655350,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2236755410.00,0.027272727272727226,330,SRR4434215,321,enterica,SRR8655421,SRR8655421,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1159303875.00,0.027272727272727226,330,SRR3321856,321,enterica,SRR8655484,SRR8655484,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1965192090.00,0.030303030303030276,330,17-3890,320,enterica,SRR8655501,SRR8655501,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1690357023.00,0.024242424242424288,330,SRR4048282,322,enterica,SRR8655613,SRR8655613,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1159303875.00,0.027272727272727226,330,SRR3321856,321,enterica,SRR8657010,SRR8657010,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4056384031.00,0.030303030303030276,330,SRR3533162,320,enterica,SRR8657019,SRR8657019,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
619044508.00,0.027272727272727226,330,SRR3285454,321,enterica,SRR8657020,SRR8657020,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
619044508.00,0.027272727272727226,330,SRR3285454,321,enterica,SRR8658041,SRR8658041,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
771005196.00,0.033333333333333326,330,SRR1965802,319,enterica,SRR8658044,SRR8658044,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1420645978.00,0.030303030303030276,330,SRR1635111,320,enterica,SRR8658050,SRR8658050,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8658055,SRR8658055,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1159303875.00,0.027272727272727226,330,SRR3321856,321,enterica,SRR8658173,SRR8658173,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
,0.030303030303030276,329,SRR3284812,320,enterica,SRR8658184,SRR8658184,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=329),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8658241,SRR8658241,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1220601621.00,0.036363636363636376,330,SRR3285055,318,enterica,SRR8661060,SRR8661060,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8661111,SRR8661111,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8661173,SRR8661173,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1159303875.00,0.027272727272727226,330,SRR3321856,321,enterica,SRR8663210,SRR8663210,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8666938,SRR8666938,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1159303875.00,0.027272727272727226,330,SRR3321856,321,enterica,SRR8667260,SRR8667260,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3768845963.00,0.027272727272727226,330,SRR3322353,321,enterica,SRR8667284,SRR8667284,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8667307,SRR8667307,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2925451875.00,0.030303030303030276,330,SRR3322722,320,enterica,SRR8667330,SRR8667330,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1159303875.00,0.027272727272727226,330,SRR3321856,321,enterica,SRR8667440,SRR8667440,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
718331002.00,0.030303030303030276,330,ERR056904,320,enterica,SRR8667454,SRR8667454,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1439935831.00,0.027272727272727226,330,SRR3322318,321,enterica,SRR8667457,SRR8667457,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
619044508.00,0.027272727272727226,330,SRR3285454,321,enterica,SRR8670889,SRR8670889,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
718331002.00,0.030303030303030276,330,ERR056904,320,enterica,SRR8671236,SRR8671236,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8671270,SRR8671270,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1600975438.00,0.030303030303030276,330,ERR056904,320,enterica,SRR8671278,SRR8671278,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1159303875.00,0.027272727272727226,330,SRR3321856,321,enterica,SRR8674569,SRR8674569,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
619044508.00,0.027272727272727226,330,SRR3285454,321,enterica,SRR8674607,SRR8674607,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2953788982.00,0.027272727272727226,330,ERR161979,321,enterica,SRR8674621,SRR8674621,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8674630,SRR8674630,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
619044508.00,0.027272727272727226,330,SRR3285454,321,enterica,SRR8674647,SRR8674647,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8691512,SRR8691512,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8691541,SRR8691541,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
,0.027272727272727226,329,SRR3284819,321,enterica,SRR8692049,SRR8692049,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=329),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8697967,SRR8697967,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3309909933.00,0.027272727272727226,330,SRR3284831,321,enterica,SRR8698085,SRR8698085,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
931325303.00,0.027272727272727226,330,SRR3295705,321,enterica,SRR8698542,SRR8698542,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
931325303.00,0.027272727272727226,330,SRR3295705,321,enterica,SRR8699248,SRR8699248,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4172792113.00,0.033333333333333326,330,SRR5077939,319,enterica,SRR8699573,SRR8699573,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
848215543.00,0.024242424242424288,330,SRR3295842,322,enterica,SRR8699584,SRR8699584,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1858579977.00,0.024242424242424288,330,SRR3115216,322,enterica,SRR8707489,SRR8707489,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1514705682.00,0.027272727272727226,330,SRR3295703,321,enterica,SRR8707575,SRR8707575,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
201778170.00,0.027272727272727226,330,SRR5075655,321,enterica,SRR8708012,SRR8708012,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1514705682.00,0.027272727272727226,330,SRR3295703,321,enterica,SRR8708020,SRR8708020,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
201778170.00,0.027272727272727226,330,SRR5075655,321,enterica,SRR8708046,SRR8708046,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3026259162.00,0.033333333333333326,330,SRR3322160,319,enterica,SRR8711841,SRR8711841,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
